0;0.55155889766729704
1;0.21850185460680302
2;0.086864586222262646
3;0.035271217202257024
4;0.01598474561673599
5;0.009980932368891705
6;0.0086162905386945026
7;0.0083253706847382005
8;0.0082233066797166576
9;0.0081528960139389817
10;0.0080871345595462853
11;0.0080229849040081673
12;0.0079593179092358676
13;0.007896919194450687
14;0.0078343610932073097
15;0.0077733741399381197
16;0.0077120707494288251
17;0.0076506114707760595
18;0.0075911606679803451
19;0.0075358782239293431
20;0.0074784639935496769
21;0.0074198860651362216
22;0.0073609814584750443
23;0.0073021597576484387
24;0.0072438635908734766
25;0.0071878372897767016
26;0.0071308264520111107
27;0.007073947052371729
28;0.0070191949418510445
29;0.0069635856027007092
30;0.0069081883214735474
31;0.0068546747017584923
32;0.0067999732648893986
33;0.0067454482602818744
34;0.0066929915367309996
35;0.0066410944982260769
36;0.0065880193786368975
37;0.0065357870307819173
38;0.0064838577599550893
39;0.0064327252361837881
40;0.006382576290277343
41;0.0063318893462424638
42;0.0062837973232881365
43;0.0062349584889323517
44;0.0061866704886870006
45;0.0061374748805111679
46;0.0060885468718708266
47;0.0060401580431153163
48;0.0059915166617234882
49;0.0059434716240868643
50;0.0058965094453997799
51;0.0058499998526088488
52;0.0058054703983740725
53;0.005760185207820393
54;0.0057139599575283563
55;0.0056682461530934026
56;0.0056233823485936519
57;0.0055792022186754641
58;0.0055367374311795902
59;0.0054923808698312364
60;0.0054505096968741349
61;0.0054073374125111944
62;0.0053642381496132223
63;0.0053210468340602474
64;0.0052782684240190456
65;0.0052370807038472347
66;0.0051956013388399684
67;0.0051550438179925598
68;0.0051145866817128181
69;0.0050737642167774533
70;0.0050332617936063653
71;0.0049929498893566369
72;0.0049547029471579129
73;0.0049159070897572578
74;0.0048765584800473712
75;0.0048377918303070724
76;0.0048007998278318973
77;0.0047623469502569927
78;0.0047249056061078746
79;0.0046873927140865402
80;0.0046507196459984095
81;0.0046138307577559519
82;0.0045777206920427031
83;0.004543431594209865
84;0.0045069356206456114
85;0.0044711642576058513
86;0.00443739626688804
87;0.0044026239720747927
88;0.004368133364052184
89;0.0043330489933640316
90;0.004298452982020598
91;0.0042639025548580995
92;0.0042305738738333265
93;0.0041967825748511368
94;0.0041632525318432805
95;0.0041305316263353827
96;0.004097379377345306
97;0.0040645319011328512
98;0.0040318074556010379
99;0.0040001924948972617
100;0.0039687843553957922
101;0.0039380552422102208
102;0.003907683566438145
103;0.0038765240692222253
104;0.0038459234458736277
105;0.0038148965664335215
106;0.0037842724855867769
107;0.0037539801753652077
108;0.0037237598525703681
109;0.0036947517630472543
110;0.003665804155129568
111;0.0036362969371131065
112;0.003607380306412728
113;0.003580326836303722
114;0.0035519361091879208
115;0.0035238377639303059
116;0.0034975774257982048
117;0.0034706742002499338
118;0.0034433718652324384
119;0.0034160428297552352
120;0.0033888774632526331
121;0.0033618450862155569
122;0.0033345747622554119
123;0.0033084610540984288
124;0.003281704979204146
125;0.0032558464061601213
126;0.0032302013627755334
127;0.0032047305423207745
128;0.0031800448137406967
129;0.0031546263604957394
130;0.0031303228509280642
131;0.0031068680163018783
132;0.0030816463510602334
133;0.0030589204033047057
134;0.0030361847199748262
135;0.0030129169377709256
136;0.0029887462690646447
137;0.0029655800529846581
138;0.0029421516213499967
139;0.0029216279754568043
140;0.0028984678803905977
141;0.0028749843521988692
142;0.0028536085656430269
143;0.0028323906990673606
144;0.0028092573045833519
145;0.0027864617274597275
146;0.0027638747416729639
147;0.0027417546503526557
148;0.0027205223997054263
149;0.0027014157405886976
150;0.0026810294353720042
151;0.0026606222527213201
152;0.0026391493256029152
153;0.0026180008656155017
154;0.0025973656205829907
155;0.0025808571301323977
156;0.0025606401017827158
157;0.0025399263020686757
158;0.0025198034614461514
159;0.0024992895515594331
160;0.0024795411132851521
161;0.0024603668181796814
162;0.002440720905503724
163;0.0024228057513240335
164;0.0024043015571659208
165;0.0023855550653653465
166;0.002368714804075623
167;0.0023495751004574748
168;0.0023312741873984621
169;0.0023130693810603617
